AREA,SALE_COND,PARK_FACIL,BUILDTYPE,UTILITY_AVAIL,STREET,MZZONE,PROPERTY_AGE,INT_SQFT,N_BEDROOM,N_BATHROOM,N_ROOM,SALES_PRICE
karapakkam,partial,1,commercial,nosewr,paved,RL,22,1625,2.0,2.0,4,13175500
karapakkam,adjland,1,commercial,elo,paved,A,30,675,1.0,1.0,2,6031500
karapakkam,partial,1,commercial,allpub,gravel,RH,29,543,1.0,1.0,2,7478750
karapakkam,abnormal,1,commercial,nosewr,noaccess,RL,28,1087,1.0,1.0,3,9780000
chrompet,partial,1,house,allpub,paved,RH,25,1083,1.0,1.0,3,8614150
kk nagar,abnormal,0,other,nosewr,paved,RM,30,2451,4.0,2.0,6,12952820
t nagar,normalsale,1,house,nosewr,noaccess,RL,10,1562,1.0,1.0,4,11938300
kk nagar,normalsale,1,other,allpub,paved,RL,17,1600,2.0,1.0,4,10942360
t nagar,normalsale,1,commercial,nosewr,paved,RM,39,1624,1.0,1.0,4,19722030
chrompet,family,0,commercial,elo,gravel,RL,35,1216,2.0,1.0,4,13534450
kk nagar,adjland,1,house,nosewr,gravel,RM,14,1333,2.0,1.0,4,10707680
kk nagar,abnormal,0,house,nosewr,paved,RM,13,1564,2.0,1.0,4,9497460
kk nagar,partial,0,house,nosewr,gravel,RH,29,1366,2.0,1.0,4,7575380
adyar,partial,1,house,nosewr,paved,C,38,1277,2.0,2.0,4,8379570
karapakkam,partial,0,commercial,allpub,gravel,A,22,1245,1.0,1.0,3,8458500
karapakkam,family,0,other,elo,noaccess,RM,30,1314,1.0,1.0,3,7625250
chrompet,partial,0,commercial,allpub,paved,RL,15,967,1.0,1.0,3,11709450
karapakkam,normalsale,0,house,allpub,noaccess,RL,49,1511,2.0,2.0,4,7032250
karapakkam,adjland,0,house,allpub,paved,RM,27,1067,1.0,1.0,3,7756750
chrompet,family,1,other,allpub,paved,RM,8,1005,1.0,1.0,3,10516450
karapakkam,adjland,1,commercial,nosewr,gravel,RM,46,1148,1.0,1.0,3,11832500
velachery,family,1,other,nosewr,noaccess,C,12,1501,2.0,1.0,4,8170290
kk nagar,partial,0,commercial,nosewr,gravel,RM,21,1559,2.0,1.0,4,13940820
anna nagar,partial,0,commercial,elo,noaccess,RM,38,1942,2.0,1.0,5,20387660
t nagar,family,0,house,nosewr,noaccess,RM,21,1536,1.0,1.0,4,11088470
velachery,abnormal,1,other,nosewr,noaccess,C,43,1833,3.0,2.0,5,8865880
chrompet,normalsale,0,house,elo,noaccess,RH,14,831,1.0,1.0,3,6243300
anna nagar,abnormal,1,other,nosewr,gravel,RL,6,1785,1.0,1.0,4,14956820
chrompet,family,1,other,nosewr,gravel,RL,17,935,1.0,1.0,3,9717300
kk nagar,family,0,house,nosewr,gravel,RL,12,2409,4.0,2.0,6,11834440
velachery,normalsale,1,house,elo,paved,RL,55,1760,2.0,1.0,4,9929000
t nagar,abnormal,1,house,nosewr,paved,RM,42,1920,2.0,1.0,5,14047140
karapakkam,normalsale,0,house,nosewr,noaccess,RM,45,1352,2.0,2.0,4,7180750
chrompet,normalsale,1,other,allpub,gravel,RM,22,708,1.0,1.0,2,9522210
velachery,abnormal,0,other,allpub,noaccess,A,21,1798,2.0,1.0,4,7730470
chrompet,adjland,0,other,nosewr,paved,RM,33,901,1.0,1.0,3,9000320
chrompet,partial,1,commercial,nosewr,noaccess,RH,35,1270,2.0,1.0,4,13399250
chrompet,normalsale,1,house,elo,noaccess,RH,7,802,1.0,1.0,3,7320850
chrompet,normalsale,0,commercial,allpub,paved,RH,29,1094,1.0,1.0,3,12035150
karapakkam,adjland,0,other,elo,gravel,A,9,666,1.0,1.0,2,4505500
velachery,family,1,house,elo,paved,I,43,1655,2.0,1.0,4,8487410
kk nagar,abnormal,0,commercial,nosewr,paved,RH,25,1622,2.0,1.0,4,12763700
kk nagar,family,0,commercial,allpub,paved,RM,22,2364,4.0,2.0,6,18543840
karapakkam,family,1,other,allpub,paved,RL,47,1442,2.0,2.0,4,8965750
kk nagar,partial,0,commercial,nosewr,gravel,RH,11,1614,2.0,1.0,4,13378620
velachery,normalsale,0,commercial,elo,gravel,RH,35,1567,2.0,1.0,4,13199950
karapakkam,family,1,commercial,nosewr,noaccess,C,47,677,1.0,1.0,2,5633250
kk nagar,abnormal,1,other,nosewr,gravel,RM,20,2333,4.0,2.0,6,14416660
karapakkam,normalsale,1,commercial,allpub,noaccess,C,12,1270,1.0,1.0,3,9422000
chrompet,normalsale,0,other,elo,paved,RM,32,1022,1.0,1.0,3,9089140
chrompet,partial,1,house,allpub,gravel,RL,7,1000,1.0,1.0,3,9681250
kk nagar,family,0,other,nosewr,gravel,RH,19,1429,2.0,1.0,4,8876760
t nagar,normalsale,1,commercial,allpub,gravel,RM,10,1515,1.0,1.0,4,20003050
adyar,partial,1,commercial,elo,noaccess,RM,16,888,1.0,1.0,3,12334440
karapakkam,partial,0,commercial,allpub,paved,RL,20,712,1.0,1.0,2,7558000
t nagar,adjland,1,commercial,nosewr,paved,RL,43,1685,1.0,1.0,4,19839060
kk nagar,abnormal,0,commercial,allpub,gravel,RL,7,1483,2.0,1.0,4,13570940
adyar,abnormal,0,commercial,nosewr,paved,C,34,990,1.0,1.0,3,10341610
karapakkam,abnormal,0,commercial,elo,noaccess,A,10,1157,1.0,1.0,3,7007250
karapakkam,normalsale,0,commercial,elo,paved,I,5,1350,2.0,2.0,4,9967750
kk nagar,adjland,0,commercial,nosewr,paved,RM,26,1702,2.0,1.0,4,14721720
t nagar,abnormal,1,other,nosewr,paved,RL,36,1779,1.0,1.0,4,14052490
karapakkam,adjland,1,other,allpub,paved,I,33,1356,2.0,2.0,4,8177250
chrompet,adjland,0,commercial,nosewr,paved,RH,23,713,1.0,1.0,2,9213250
adyar,partial,1,other,nosewr,gravel,RM,28,969,1.0,1.0,3,10820520
kk nagar,normalsale,1,house,allpub,gravel,RH,18,1324,1.0,1.0,3,9187560
chrompet,family,0,commercial,nosewr,gravel,RM,22,1156,1.0,1.0,3,14124700
karapakkam,normalsale,1,commercial,nosewr,gravel,A,20,1327,1.0,1.0,3,9886000
karapakkam,partial,0,commercial,elo,paved,RM,43,1117,1.0,1.0,3,9500250
chrompet,family,0,commercial,nosewr,gravel,RL,10,1284,2.0,1.0,4,14704500
anna nagar,adjland,1,house,nosewr,gravel,RM,35,1983,2.0,1.0,5,15237150
chrompet,family,0,house,nosewr,paved,RL,24,1264,2.0,1.0,4,8987800
velachery,partial,1,commercial,nosewr,gravel,A,26,1649,2.0,1.0,4,12990820
chrompet,abnormal,1,house,nosewr,paved,RM,4,1245,2.0,1.0,4,11062000
kk nagar,adjland,1,commercial,nosewr,paved,RL,30,1422,2.0,1.0,4,13472800
adyar,partial,0,commercial,elo,paved,RL,33,634,1.0,1.0,2,8762095
kk nagar,partial,0,other,nosewr,paved,RH,24,2052,3.0,2.0,5,10357920
chrompet,partial,0,other,allpub,gravel,RL,39,984,1.0,1.0,3,8614330
anna nagar,normalsale,1,other,elo,noaccess,RL,34,1808,2.0,1.0,5,13475870
chrompet,abnormal,0,house,allpub,paved,RH,5,1266,2.0,1.0,4,9080550
t nagar,normalsale,1,commercial,nosewr,paved,RL,39,1910,2.0,1.0,5,21530880
velachery,family,1,other,elo,gravel,C,25,1527,2.0,1.0,4,8920800
adyar,abnormal,0,house,allpub,gravel,C,19,1124,1.0,1.0,3,7870685
velachery,adjland,1,other,nosewr,paved,I,13,1654,2.0,1.0,4,10246160
velachery,family,1,commercial,nosewr,paved,A,25,1722,2.0,1.0,4,13217550
chrompet,normalsale,1,commercial,elo,noaccess,RM,36,833,1.0,1.0,3,11265800
karapakkam,abnormal,1,other,elo,gravel,A,41,529,1.0,1.0,2,4168625
karapakkam,abnormal,0,commercial,elo,gravel,C,21,1640,2.0,2.0,4,11001750
adyar,abnormal,0,other,nosewr,gravel,C,12,1271,2.0,2.0,4,9226180
velachery,adjland,0,house,allpub,noaccess,C,25,1628,2.0,1.0,4,7195550
t nagar,normalsale,1,commercial,allpub,paved,RH,16,1553,1.0,1.0,4,18365420
karapakkam,normalsale,0,commercial,nosewr,noaccess,RH,48,633,1.0,1.0,2,5648000
chrompet,normalsale,1,other,allpub,paved,RL,16,796,1.0,1.0,2,8992520
velachery,adjland,0,other,elo,gravel,RH,29,1794,2.0,1.0,4,10485480
velachery,abnormal,1,house,elo,noaccess,C,18,1726,2.0,1.0,4,8001610
velachery,normalsale,1,house,allpub,noaccess,RM,30,1644,2.0,1.0,4,10138550
kk nagar,adjland,0,house,allpub,gravel,RL,22,2471,4.0,2.0,6,12529240
karapakkam,family,1,other,elo,paved,RM,16,1122,1.0,1.0,3,8904750
anna nagar,partial,1,other,nosewr,gravel,RH,17,1906,2.0,1.0,5,14737720
kk nagar,normalsale,0,commercial,allpub,gravel,RM,20,1420,2.0,1.0,4,13798400
velachery,adjland,1,commercial,allpub,gravel,A,15,1755,2.0,1.0,4,14615700
velachery,partial,0,commercial,nosewr,noaccess,RL,26,1686,2.0,1.0,4,13495120
kk nagar,normalsale,0,other,allpub,paved,RM,17,2053,3.0,2.0,5,12034000
anna nagar,adjland,0,commercial,elo,paved,RM,27,1772,1.0,1.0,4,20334690
chrompet,partial,0,commercial,allpub,paved,RH,10,918,1.0,1.0,3,10781300
chrompet,abnormal,1,house,allpub,gravel,RL,5,861,1.0,1.0,3,9512550
karapakkam,adjland,0,commercial,nosewr,gravel,I,34,1091,1.0,1.0,3,8994500
chrompet,partial,1,house,elo,gravel,RL,34,1093,1.0,1.0,3,9354900
velachery,partial,1,commercial,nosewr,gravel,A,7,1860,3.0,2.0,5,14830590
velachery,partial,0,other,nosewr,gravel,RH,53,1908,3.0,2.0,5,10195310
velachery,normalsale,0,commercial,allpub,noaccess,RL,26,1555,2.0,1.0,4,13027020
chrompet,family,0,other,elo,paved,RH,15,1139,1.0,1.0,3,8602280
adyar,partial,1,house,nosewr,noaccess,C,23,982,1.0,1.0,3,6515045
chrompet,abnormal,1,house,allpub,gravel,RM,24,875,1.0,1.0,3,9749000
karapakkam,abnormal,1,house,elo,gravel,RH,28,1631,2.0,2.0,4,9009500
velachery,family,1,other,elo,gravel,RH,9,1615,2.0,1.0,4,10873880
chrompet,abnormal,0,house,elo,noaccess,RM,5,942,1.0,1.0,3,8017350
karapakkam,adjland,0,house,nosewr,gravel,RL,49,1537,2.0,2.0,4,8474250
adyar,normalsale,0,commercial,nosewr,gravel,RL,36,961,1.0,1.0,3,12505440
velachery,partial,1,house,elo,paved,A,10,1901,3.0,2.0,5,8567050
karapakkam,family,0,house,allpub,noaccess,I,5,641,1.0,1.0,2,4256250
velachery,family,0,commercial,nosewr,noaccess,C,22,1538,2.0,1.0,4,11133440
chrompet,family,1,house,elo,noaccess,RM,5,1188,1.0,1.0,3,9884750
chrompet,abnormal,0,commercial,elo,noaccess,RM,12,1068,1.0,1.0,3,12443800
chrompet,abnormal,1,house,allpub,paved,RH,35,1034,1.0,1.0,3,8445450
adyar,normalsale,1,other,elo,noaccess,RL,35,619,1.0,1.0,2,7387625
t nagar,adjland,0,commercial,allpub,noaccess,RL,6,1762,1.0,1.0,4,19848170
chrompet,partial,1,house,nosewr,noaccess,RH,8,1100,1.0,1.0,3,8224000
velachery,normalsale,1,commercial,nosewr,noaccess,C,55,1860,3.0,2.0,5,13473750
adyar,adjland,1,other,nosewr,gravel,I,9,753,1.0,1.0,2,8728635
anna nagar,partial,1,house,nosewr,gravel,RH,39,1636,1.0,1.0,4,11781050
kk nagar,normalsale,1,house,nosewr,gravel,RL,27,2074,3.0,2.0,5,11739740
t nagar,adjland,0,other,nosewr,noaccess,RM,21,1533,1.0,1.0,4,12613410
velachery,adjland,0,commercial,nosewr,paved,I,22,1530,2.0,1.0,4,12656590
chrompet,partial,1,commercial,nosewr,gravel,RL,32,825,1.0,1.0,3,11585000
velachery,family,0,house,elo,paved,I,11,1794,2.0,1.0,4,8474920
karapakkam,partial,1,commercial,nosewr,noaccess,C,18,1267,1.0,1.0,3,8965500
kk nagar,family,1,commercial,allpub,gravel,RH,25,1891,3.0,2.0,5,16077100
anna nagar,normalsale,1,commercial,elo,gravel,RH,5,1896,2.0,1.0,5,21750600
chrompet,abnormal,0,other,allpub,noaccess,RM,22,1223,2.0,1.0,4,9818010
kk nagar,family,1,commercial,nosewr,gravel,RM,18,1724,2.0,1.0,4,16196760
adyar,family,1,commercial,elo,noaccess,C,9,1072,1.0,1.0,3,11547935
adyar,adjland,0,house,nosewr,noaccess,RL,28,634,1.0,1.0,2,6690720
velachery,partial,1,house,nosewr,gravel,RH,48,1767,2.0,1.0,4,9755310
chrompet,partial,0,other,nosewr,paved,RM,38,1273,2.0,1.0,4,9991510
karapakkam,family,1,other,nosewr,paved,C,18,1275,1.0,1.0,3,6909125
karapakkam,abnormal,1,commercial,nosewr,noaccess,A,32,1047,1.0,1.0,3,7065000
anna nagar,partial,1,house,elo,paved,RM,21,1597,1.0,1.0,4,12514070
karapakkam,normalsale,1,other,nosewr,gravel,RH,24,1586,2.0,2.0,4,9779750
kk nagar,family,1,commercial,nosewr,gravel,RH,18,2327,4.0,2.0,6,18610560
kk nagar,adjland,0,commercial,allpub,gravel,RH,8,2008,3.0,2.0,5,16478960
kk nagar,family,1,other,nosewr,gravel,RH,18,1303,1.0,1.0,3,9356020
adyar,family,0,other,elo,noaccess,C,24,846,1.0,1.0,3,5576560
karapakkam,adjland,1,commercial,allpub,noaccess,C,33,1428,2.0,2.0,4,10214750
chrompet,normalsale,0,commercial,elo,paved,RL,6,877,1.0,1.0,3,11046700
velachery,abnormal,1,house,elo,paved,RM,36,1751,2.0,1.0,4,10753720
anna nagar,normalsale,1,commercial,nosewr,paved,RH,36,1738,1.0,1.0,4,19240920
adyar,partial,1,house,elo,paved,RM,20,985,1.0,1.0,3,9715800
adyar,abnormal,1,house,nosewr,gravel,I,20,766,1.0,1.0,2,7638500
karapakkam,normalsale,1,other,elo,gravel,RH,49,1196,1.0,1.0,3,7955250
chrompet,family,1,other,nosewr,gravel,RL,9,1128,1.0,1.0,3,10897710
chrompet,partial,0,other,elo,noaccess,RL,31,1092,1.0,1.0,3,7877290
kk nagar,partial,1,other,nosewr,gravel,RM,17,1973,3.0,2.0,5,12781400
kk nagar,normalsale,1,other,nosewr,paved,RL,25,2447,4.0,2.0,6,13572840
velachery,normalsale,0,other,nosewr,noaccess,RL,45,1736,2.0,1.0,4,9053300
velachery,adjland,1,commercial,allpub,paved,C,48,1559,2.0,1.0,4,12999460
anna nagar,adjland,1,house,nosewr,paved,RH,15,1708,1.0,1.0,4,12590750
karapakkam,family,0,commercial,nosewr,paved,RM,40,517,1.0,1.0,2,6830000
karapakkam,abnormal,0,commercial,nosewr,gravel,RL,12,1403,2.0,2.0,4,11971000
karapakkam,family,1,commercial,elo,paved,RH,17,1085,1.0,1.0,3,9832750
karapakkam,adjland,0,other,nosewr,paved,RM,23,510,1.0,1.0,2,6249500
chrompet,partial,0,other,nosewr,paved,RL,37,1291,2.0,1.0,4,9302420
velachery,abnormal,1,commercial,nosewr,gravel,I,53,1961,3.0,2.0,5,15931810
adyar,partial,0,commercial,allpub,paved,RL,10,766,1.0,1.0,2,10605950
adyar,abnormal,1,commercial,nosewr,gravel,RL,40,1169,1.0,1.0,3,15089800
karapakkam,partial,1,house,nosewr,gravel,RH,9,1401,2.0,2.0,4,8802250
chrompet,abnormal,0,commercial,nosewr,paved,RL,7,946,1.0,1.0,3,11659850
adyar,adjland,1,other,elo,noaccess,RL,38,829,1.0,1.0,3,8713470
kk nagar,family,0,commercial,nosewr,paved,RL,15,2276,4.0,2.0,6,17426900
t nagar,abnormal,0,other,elo,paved,RM,14,1861,2.0,1.0,5,14480160
velachery,abnormal,1,house,elo,paved,RH,51,1616,2.0,1.0,4,8860120
karapakkam,adjland,0,house,nosewr,noaccess,RM,15,1505,2.0,2.0,4,8461750
karapakkam,family,1,house,elo,noaccess,RL,40,1072,1.0,1.0,3,6677000
karapakkam,partial,0,other,allpub,gravel,RM,15,1253,1.0,1.0,3,8967625
velachery,adjland,0,house,nosewr,gravel,RM,22,1859,3.0,2.0,5,11347040
velachery,abnormal,0,commercial,nosewr,noaccess,RH,42,1805,3.0,2.0,5,13461540
chrompet,partial,0,other,allpub,gravel,RM,6,1274,2.0,1.0,4,11289880
t nagar,abnormal,0,commercial,allpub,paved,RM,18,1709,1.0,1.0,4,19959060
anna nagar,partial,0,house,nosewr,paved,RM,9,1909,2.0,1.0,5,13381530
velachery,partial,0,commercial,elo,gravel,RL,38,1591,2.0,1.0,4,13522410
velachery,abnormal,1,commercial,nosewr,paved,I,18,1674,2.0,1.0,4,14376860
anna nagar,family,0,other,elo,gravel,RM,16,1730,1.0,1.0,4,13937920
karapakkam,abnormal,1,other,nosewr,gravel,A,22,838,1.0,1.0,2,5448750
velachery,normalsale,1,commercial,nosewr,gravel,RL,11,1718,2.0,1.0,4,16246070
velachery,family,1,other,elo,paved,RL,48,1863,3.0,2.0,5,11077460
chrompet,adjland,1,house,nosewr,paved,RM,19,746,1.0,1.0,2,8834250
chrompet,adjland,0,house,nosewr,gravel,RM,16,940,1.0,1.0,3,9446200
t nagar,partial,0,other,allpub,gravel,RH,12,1569,1.0,1.0,4,12196510
kk nagar,partial,1,house,nosewr,gravel,RL,8,2219,3.0,2.0,5,12382360
karapakkam,adjland,0,other,nosewr,gravel,A,12,843,1.0,1.0,2,5016625
t nagar,family,0,other,elo,noaccess,RM,20,1779,1.0,1.0,4,13081220
karapakkam,adjland,0,commercial,allpub,noaccess,A,10,543,1.0,1.0,2,4521500
kk nagar,family,0,commercial,allpub,gravel,RL,6,2215,3.0,2.0,5,17812120
karapakkam,family,1,commercial,allpub,paved,A,39,551,1.0,1.0,2,5162250
karapakkam,partial,1,house,nosewr,paved,C,33,692,1.0,1.0,2,4485750
kk nagar,adjland,1,other,allpub,gravel,RH,24,2432,4.0,2.0,6,13849520
chrompet,normalsale,0,commercial,nosewr,gravel,RH,32,892,1.0,1.0,3,10753200
kk nagar,normalsale,1,commercial,nosewr,paved,RM,24,1734,2.0,1.0,4,15722880
adyar,abnormal,0,other,allpub,noaccess,I,24,944,1.0,1.0,3,7028960
velachery,normalsale,1,house,nosewr,paved,RL,25,1924,3.0,2.0,5,11095900
anna nagar,partial,0,house,nosewr,paved,RH,39,1688,1.0,1.0,4,10560230
kk nagar,partial,0,other,allpub,gravel,RL,9,1721,2.0,1.0,4,10728800
chrompet,adjland,1,commercial,nosewr,gravel,RH,39,745,1.0,1.0,2,10609450
karapakkam,abnormal,1,commercial,allpub,paved,C,31,1590,2.0,2.0,4,11415250
kk nagar,partial,1,commercial,nosewr,paved,RM,10,1719,2.0,1.0,4,15598600
chrompet,partial,1,house,nosewr,paved,RH,6,838,1.0,1.0,3,7812900
kk nagar,abnormal,0,other,nosewr,gravel,RM,7,1941,3.0,2.0,5,12045160
chrompet,family,0,other,allpub,paved,RM,9,1215,2.0,1.0,4,10569900
karapakkam,adjland,1,house,nosewr,paved,A,15,926,1.0,1.0,3,5561250
anna nagar,abnormal,0,other,allpub,noaccess,RH,7,1609,1.0,1.0,4,11671660
chrompet,family,1,other,elo,paved,RH,10,1226,2.0,1.0,4,10133720
kk nagar,adjland,0,house,nosewr,gravel,RM,24,1478,2.0,1.0,4,10119880
chrompet,partial,1,commercial,allpub,paved,RM,7,1041,1.0,1.0,3,13933850
karapakkam,adjland,0,other,allpub,gravel,RH,50,1420,2.0,2.0,4,8222000
anna nagar,adjland,0,commercial,allpub,gravel,RM,27,1933,2.0,1.0,5,22593290
chrompet,family,0,other,nosewr,paved,RM,18,1093,1.0,1.0,3,9652510
velachery,abnormal,0,other,elo,paved,I,30,1683,2.0,1.0,4,8581000
adyar,normalsale,1,house,elo,paved,A,23,1165,1.0,1.0,3,7605945
chrompet,adjland,0,commercial,nosewr,paved,RM,39,1083,1.0,1.0,3,13129250
kk nagar,partial,0,house,allpub,paved,RL,17,2004,3.0,2.0,5,10047540
chrompet,partial,1,house,elo,paved,RL,31,1102,1.0,1.0,3,8911850
velachery,abnormal,1,commercial,allpub,gravel,I,38,1565,2.0,1.0,4,13874910
t nagar,adjland,0,house,nosewr,noaccess,RL,19,1938,2.0,1.0,5,12798530
velachery,family,0,house,elo,gravel,RH,8,1615,2.0,1.0,4,9003860
karapakkam,partial,1,commercial,allpub,paved,RM,38,746,1.0,1.0,2,9029500
chrompet,adjland,1,commercial,nosewr,noaccess,RL,6,824,1.0,1.0,3,11570100
kk nagar,family,1,other,nosewr,gravel,RL,16,2432,4.0,2.0,6,13902360
karapakkam,family,0,commercial,nosewr,gravel,RL,34,645,1.0,1.0,2,7575500
velachery,partial,1,other,nosewr,noaccess,C,19,1850,3.0,2.0,5,9150230
kk nagar,normalsale,0,house,nosewr,gravel,RH,21,1985,3.0,2.0,5,9893420
karapakkam,abnormal,1,house,elo,gravel,I,14,1031,1.0,1.0,3,7121000
velachery,partial,0,house,nosewr,paved,A,30,1604,2.0,1.0,4,6334300
adyar,adjland,1,commercial,elo,noaccess,I,29,640,1.0,1.0,2,8739135
anna nagar,adjland,1,other,elo,noaccess,RL,20,1666,1.0,1.0,4,13390780
karapakkam,partial,1,commercial,nosewr,paved,C,49,770,1.0,1.0,2,6386750
t nagar,abnormal,1,commercial,nosewr,paved,RL,11,1815,2.0,1.0,5,21165570
kk nagar,normalsale,1,commercial,allpub,paved,RL,22,2203,3.0,2.0,5,18055240
karapakkam,partial,0,house,nosewr,gravel,RH,34,1194,1.0,1.0,3,6501500
velachery,adjland,0,other,allpub,gravel,RM,12,1832,3.0,2.0,5,12583340
karapakkam,abnormal,0,commercial,nosewr,gravel,RH,27,639,1.0,1.0,2,7112250
anna nagar,abnormal,0,house,nosewr,noaccess,RL,19,1638,1.0,1.0,4,10983530
velachery,partial,0,commercial,elo,gravel,RM,28,1800,2.0,1.0,4,15728210
karapakkam,abnormal,1,commercial,allpub,paved,RM,16,909,1.0,1.0,3,10578000
karapakkam,abnormal,1,house,allpub,gravel,RL,36,1184,1.0,1.0,3,8425000
velachery,adjland,1,house,nosewr,gravel,RL,31,1803,3.0,2.0,5,11541320
chrompet,family,0,house,nosewr,gravel,RM,24,713,1.0,1.0,2,7865000
velachery,family,1,house,allpub,noaccess,A,20,1624,2.0,1.0,4,7269300
adyar,abnormal,1,other,allpub,gravel,I,28,1077,1.0,1.0,3,9801720
kk nagar,partial,0,house,nosewr,gravel,RH,27,1729,2.0,1.0,4,8896740
chrompet,partial,0,commercial,nosewr,gravel,RH,11,1065,1.0,1.0,3,12311250
anna nagar,adjland,1,house,nosewr,noaccess,RL,26,1671,1.0,1.0,4,12256520
karapakkam,abnormal,1,other,nosewr,paved,RM,43,510,1.0,1.0,2,6583500
adyar,adjland,0,house,allpub,noaccess,RH,24,1181,1.0,1.0,3,8557760
chrompet,normalsale,0,commercial,nosewr,paved,RH,16,758,1.0,1.0,2,9440800
kk nagar,abnormal,1,other,nosewr,paved,RL,15,2156,3.0,2.0,5,12558620
kk nagar,adjland,1,house,nosewr,paved,RM,25,2004,3.0,2.0,5,12074700
chrompet,partial,1,house,elo,paved,RH,26,1067,1.0,1.0,3,8299100
chrompet,family,0,house,allpub,paved,RL,23,1085,1.0,1.0,3,8434850
adyar,partial,0,commercial,nosewr,gravel,RM,11,1064,1.0,1.0,3,14038465
chrompet,partial,0,commercial,allpub,noaccess,RM,23,739,1.0,1.0,2,9729650
anna nagar,abnormal,1,house,nosewr,paved,RH,29,1829,2.0,1.0,5,12627130
t nagar,family,1,house,nosewr,noaccess,RM,44,1637,1.0,1.0,4,11905180
adyar,abnormal,0,other,nosewr,gravel,RL,35,763,1.0,1.0,2,8182525
adyar,abnormal,0,house,nosewr,paved,I,23,1138,1.0,1.0,3,7704145
anna nagar,partial,1,house,nosewr,gravel,RL,22,1724,1.0,1.0,4,12952940
chrompet,normalsale,1,other,nosewr,noaccess,RL,14,1017,1.0,1.0,3,9255790
karapakkam,adjland,0,other,elo,paved,C,50,732,1.0,1.0,2,3974000
velachery,normalsale,0,other,elo,paved,I,41,1926,3.0,2.0,5,9477620
chrompet,adjland,0,other,nosewr,gravel,RL,24,958,1.0,1.0,3,9318660
velachery,family,0,other,allpub,noaccess,C,44,1938,3.0,2.0,5,8328830
karapakkam,abnormal,0,other,elo,paved,RM,38,1362,2.0,2.0,4,8358250
velachery,adjland,0,other,allpub,noaccess,I,15,1627,2.0,1.0,4,8748900
karapakkam,partial,0,house,nosewr,gravel,RL,34,737,1.0,1.0,2,6030000
chrompet,adjland,0,commercial,allpub,gravel,RM,20,726,1.0,1.0,2,11227800
kk nagar,normalsale,1,house,nosewr,paved,RH,17,2189,3.0,2.0,5,11132540
adyar,abnormal,1,commercial,nosewr,noaccess,RH,31,890,1.0,1.0,3,11045865
chrompet,family,0,house,nosewr,noaccess,RM,9,810,1.0,1.0,3,7561350
karapakkam,partial,1,house,nosewr,noaccess,A,7,1592,2.0,2.0,4,6433250
adyar,adjland,0,other,elo,paved,A,9,1245,2.0,2.0,4,8352235
kk nagar,family,0,commercial,nosewr,gravel,RL,22,1479,2.0,1.0,4,13025840
chrompet,adjland,1,other,nosewr,gravel,RM,34,1259,2.0,1.0,4,12017530
kk nagar,family,1,other,allpub,paved,RL,15,2042,3.0,2.0,5,12386540
karapakkam,adjland,1,commercial,allpub,gravel,RM,27,663,1.0,1.0,2,9938250
kk nagar,partial,1,other,allpub,paved,RL,7,2439,4.0,2.0,6,13774720
t nagar,partial,1,other,elo,noaccess,RM,42,1888,2.0,1.0,5,14042030
karapakkam,family,1,commercial,allpub,noaccess,I,26,1655,2.0,2.0,4,11697500
adyar,adjland,1,other,nosewr,noaccess,A,29,1197,1.0,1.0,3,8116035
adyar,partial,1,commercial,nosewr,noaccess,RL,5,966,1.0,1.0,3,12584475
karapakkam,adjland,0,other,nosewr,noaccess,C,32,807,1.0,1.0,2,3953125
chrompet,partial,1,commercial,nosewr,paved,RL,16,862,1.0,1.0,3,11637200
velachery,adjland,0,commercial,allpub,noaccess,RL,13,1625,2.0,1.0,4,14013210
chrompet,abnormal,0,commercial,allpub,paved,RH,22,1143,1.0,1.0,3,12525300
chrompet,adjland,1,commercial,elo,gravel,RM,12,967,1.0,1.0,3,14064400
chrompet,family,1,commercial,elo,paved,RH,38,1168,1.0,1.0,3,13063900
velachery,abnormal,0,commercial,nosewr,noaccess,RM,7,1744,2.0,1.0,4,15120240
velachery,abnormal,0,other,allpub,gravel,RH,14,1966,3.0,2.0,5,11354230
velachery,abnormal,1,other,nosewr,noaccess,RL,17,1722,2.0,1.0,4,10728940
velachery,normalsale,1,other,allpub,paved,A,52,1541,2.0,1.0,4,7851840
kk nagar,normalsale,0,house,nosewr,paved,RL,23,1409,2.0,1.0,4,8545660
kk nagar,family,1,commercial,allpub,paved,RL,11,1936,3.0,2.0,5,16549820
kk nagar,partial,0,other,nosewr,gravel,RL,11,2474,4.0,2.0,6,12913500
chrompet,abnormal,0,house,nosewr,paved,RL,37,1217,2.0,1.0,4,8829350
chrompet,adjland,1,commercial,nosewr,gravel,RL,29,1057,1.0,1.0,3,13875150
chrompet,normalsale,0,commercial,elo,gravel,RM,22,955,1.0,1.0,3,12610500
t nagar,adjland,1,commercial,nosewr,noaccess,RM,39,1608,1.0,1.0,4,19359180
chrompet,family,0,house,allpub,noaccess,RL,38,1010,1.0,1.0,3,7368100
chrompet,family,0,commercial,nosewr,gravel,RM,34,1170,1.0,1.0,3,14029100
karapakkam,family,1,other,nosewr,paved,A,44,982,1.0,1.0,3,5028250
karapakkam,family,0,house,nosewr,paved,RM,28,763,1.0,1.0,2,6321500
adyar,abnormal,0,house,elo,paved,I,33,778,1.0,1.0,2,5856595
